hallucination, cumulative_confidences, P_T_given_I_Q_Full, entropy_sum, cumulative_confidences2, P_T_given_I_Q_Full2, entropy_sum2 
False, [1.90534079172519e-07], 1.90534079172519e-07, 2.9466693011250217e-06,[0.007291270985616544], 0.007291270985616544, 0.03588090838494406
False, [1.8267852999795258e-08], 1.8267852999795258e-08, 3.2371703918779773e-07,[0.0006809533642364503], 0.0006809533642364503, 0.004965522598876364
False, [1.8389300740548217e-08], 1.8389300740548217e-08, 3.257598220342401e-07,[0.004543807457549669], 0.004543807457549669, 0.02450925131841216
False, [1.521192060377198e-08], 1.521192060377198e-08, 2.7203250065105356e-07,[0.015587504121823402], 0.015587504121823402, 0.064864057639959
False, [1.6233476776758478e-08], 1.6233476776758478e-08, 2.893731090105569e-07,[0.0013263065902275803], 0.0013263065902275803, 0.008787254253898577
False, [1.5991082227881284e-08], 1.5991082227881284e-08, 2.8526454561078426e-07,[0.02628634321258793], 0.02628634321258793, 0.0956482676764414
True, [4.44946700877959e-09], 4.44946700877959e-09, 8.364234493962063e-08,[8.223408496294518e-07], 8.223408496294518e-07, 1.1520507705113947e-05
True, [1.6263484772846444e-08], 1.6263484772846444e-08, 2.8988148710531144e-07,[1.5954166894178141e-06], 1.5954166894178141e-06, 2.129488638495774e-05
False, [1.995190500874977e-08], 1.995190500874977e-08, 3.519731086919639e-07,[5.23670065524837e-07], 5.23670065524837e-07, 7.57208180829343e-06
False, [1.1899625276864846e-08], 1.1899625276864846e-08, 2.153049178519216e-07,[0.033682890336377724], 0.033682890336377724, 0.11421077459878197
False, [9.521198043924063e-09], 9.521198043924063e-09, 1.7400712688942211e-07,[0.02510913843975792], 0.02510913843975792, 0.0925152082146384
False, [2.3757824144152084e-08], 2.3757824144152084e-08, 4.1532147590033836e-07,[1.4892573700456311e-05], 1.4892573700456311e-05, 0.00016552460122226204
False, [2.4399692924500964e-08], 2.4399692924500964e-08, 4.2594191290899194e-07,[0.0002988635514622392], 0.0002988635514622392, 0.002425433345210186
False, [2.7945826977568336e-08], 2.7945826977568336e-08, 4.843224115820183e-07,[1.540220905659479e-05], 1.540220905659479e-05, 0.00017067076450472945
False, [2.179419843767175e-08], 2.179419843767175e-08, 3.827208490656376e-07,[4.835870818275248e-05], 4.835870818275248e-05, 0.00048053292459350645
False, [1.983618246609022e-08], 1.983618246609022e-08, 3.5003615941022247e-07,[0.0030235041467232453], 0.0030235041467232453, 0.01754037135863413
False, [2.0996990804430988e-08], 2.0996990804430988e-08, 3.6943553289688533e-07,[0.00025120346795225727], 0.00025120346795225727, 0.0020822868440514993
False, [2.8916858232971715e-08], 2.8916858232971715e-08, 5.002272625497791e-07,[0.0024275135783238164], 0.0024275135783238164, 0.014615786199245686
False, [2.6301796288205558e-08], 2.6301796288205558e-08, 4.573164210714752e-07,[0.005372855446649883], 0.005372855446649883, 0.028080668463293407
False, [3.124015711958019e-08], 3.124015711958019e-08, 5.381505398383415e-07,[0.0005571126657297672], 0.0005571126657297672, 0.004174301313901075
False, [1.4777534743157153e-08], 1.4777534743157153e-08, 2.646382665382039e-07,[0.007119819621903993], 0.007119819621903993, 0.03520660252047185
False, [5.060082566896069e-09], 5.060082566896069e-09, 9.474691704280164e-08,[0.040201053123338326], 0.040201053123338326, 0.12920064015319704
False, [1.3478139485098482e-08], 1.3478139485098482e-08, 2.4244127605015787e-07,[0.005116698897792198], 0.005116698897792198, 0.02699184381423466
False, [3.669139835576751e-08], 3.669139835576751e-08, 6.264712132365242e-07,[0.01102196248934994], 0.01102196248934994, 0.049685522969775034
False, [2.0941216752387472e-08], 2.0941216752387472e-08, 3.6850494367794827e-07,[0.02944076443777809], 0.02944076443777809, 0.1037897351514316
False, [2.5668533956743513e-08], 2.5668533956743513e-08, 4.468868353414332e-07,[0.003926361545337532], 0.003926361545337532, 0.021752207696654646
True, [4.385386329547849e-07], 4.385386329547849e-07, 6.4186617583996475e-06,None, None, None
False, [1.0449983092794438e-08], 1.0449983092794438e-08, 1.9019817698321043e-07,[0.00011631849879555626], 0.00011631849879555626, 0.0010537491317162491
True, [1.3602510221030642e-08], 1.3602510221030642e-08, 2.44571122725528e-07,[1.646030865379341e-06], 1.646030865379341e-06, 2.191909786132947e-05
False, [1.938241566417908e-08], 1.938241566417908e-08, 3.4243448365164165e-07,[1.0886959066763438e-07], 1.0886959066763438e-07, 1.7439153651278163e-06
False, [9.662828751086276e-09], 9.662828751086276e-09, 1.7648180760906494e-07,[7.855187060729598e-07], 7.855187060729598e-07, 1.1040569147195088e-05
True, [1.3082578567743985e-08], 1.3082578567743985e-08, 2.356595632717661e-07,[1.335568368779402e-06], 1.335568368779402e-06, 1.806375030049319e-05
False, [2.0088602772968956e-08], 2.0088602772968956e-08, 3.5426026983350146e-07,[0.0008428827113231483], 0.0008428827113231483, 0.005966498594404308
False, [1.4154548288186338e-07], 1.4154548288186338e-07, 2.2306864602848132e-06,[0.008729827690286733], 0.008729827690286733, 0.041388196822010316
False, [1.1463521679186297e-08], 1.1463521679186297e-08, 2.0777171981464117e-07,[0.0011091608157140968], 0.0011091608157140968, 0.007546897626834147
False, [2.3905876381288724e-08], 2.3905876381288724e-08, 4.1777269396892357e-07,[9.338874037999884e-05], 9.338874037999884e-05, 0.0008665288918097702
True, [6.877007399705314e-09], 6.877007399705314e-09, 1.2737441149039687e-07,[4.768387338233679e-07], 4.768387338233679e-07, 6.939450718188679e-06
True, [1.4576602139268356e-08], 1.4576602139268356e-08, 2.61213611263965e-07,[8.711781571608091e-07], 8.711781571608091e-07, 1.2154518802837947e-05
False, [1.7155489465178673e-08], 1.7155489465178673e-08, 3.049683139158284e-07,[0.00021521783305721574], 0.00021521783305721574, 0.0018172683785581682
False, [1.54688013426745e-08], 1.54688013426745e-08, 2.7639929573285084e-07,[0.004316324468119241], 0.004316324468119241, 0.023503901457883603
False, [1.770217038793146e-08], 1.770217038793146e-08, 3.141913235900448e-07,[0.0004403732727506965], 0.0004403732727506965, 0.0034031544883187637
False, [2.866233649595195e-08], 2.866233649595195e-08, 4.960615743892981e-07,[0.0012074935784322982], 0.0012074935784322982, 0.008113400432530038
False, [2.516772922572507e-08], 2.516772922572507e-08, 4.386276871270736e-07,[0.005987106456769797], 0.005987106456769797, 0.03064289071324585
False, [2.2650306510993304e-08], 2.2650306510993304e-08, 3.9695513034781575e-07,[0.0006110186640864075], 0.0006110186640864075, 0.004521771426411411
False, [2.2135568036926628e-08], 2.2135568036926628e-08, 3.8840068745968855e-07,[4.864942990596114e-07], 4.864942990596114e-07, 7.0702473048405245e-06
False, [1.3365633924675052e-08], 1.3365633924675052e-08, 2.405136246096244e-07,[5.770185408585146e-06], 5.770185408585146e-06, 6.960342287646989e-05
True, [1.7571769808707902e-08], 1.7571769808707902e-08, 3.119929079477681e-07,[1.1228141385461439e-06], 1.1228141385461439e-06, 1.5380815897285838e-05
False, [4.1809949272217307e-08], 4.1809949272217307e-08, 7.086575231965004e-07,[0.02627547654078732], 0.02627547654078732, 0.09561959148067053
False, [2.4432342363209094e-08], 2.4432342363209094e-08, 4.2648167741968374e-07,[0.22809214900003202], 0.22809214900003202, 0.3371214664103031
False, [2.7114111836365377e-08], 2.7114111836365377e-08, 4.7067258435071115e-07,[0.12393906722532044], 0.12393906722532044, 0.25878046248578396
False, [4.080600923000717e-08], 4.080600923000717e-08, 6.925898084524896e-07,[6.54455687856878e-07], 6.54455687856878e-07, 9.3176729240411e-06
False, [3.524478308375143e-08], 3.524478308375143e-08, 6.031178060866011e-07,[2.019230761254926e-06], 2.019230761254926e-06, 2.6476445590742606e-05
False, [3.399115121876789e-08], 3.399115121876789e-08, 5.8283174003545e-07,[6.76360780633127e-08], 6.76360780633127e-08, 1.1149615072860684e-06
False, [2.3182417754949355e-08], 2.3182417754949355e-08, 4.0578594268047454e-07,[0.00510826810018549], 0.00510826810018549, 0.026955793132517142
True, [8.411553223450123e-09], 8.411553223450123e-09, 1.5454219215149448e-07,[6.826459877290998e-07], 6.826459877290998e-07, 9.690302937980562e-06
True, [1.2581797817542894e-08], 1.2581797817542894e-08, 2.2705656739550172e-07,[1.1714295862136868e-06], 1.1714295862136868e-06, 1.5997182791934763e-05
False, [2.9320128539009275e-08], 2.9320128539009275e-08, 5.068228833567994e-07,[2.6408983436251736e-08], 2.6408983436251736e-08, 4.5908022718319807e-07
False, [2.5456087007821765e-08], 2.5456087007821765e-08, 4.4338442182778903e-07,[5.856161761733149e-06], 5.856161761733149e-06, 7.055392673018352e-05
False, [3.5394007716402075e-08], 3.5394007716402075e-08, 6.05529524703659e-07,[2.010638251365687e-07], 2.010638251365687e-07, 3.0987905282054447e-06
False, [3.2784340567357134e-08], 3.2784340567357134e-08, 5.632595319000075e-07,[5.5876860598039214e-05], 5.5876860598039214e-05, 0.0005471653669366988
False, [2.9604327869744915e-08], 2.9604327869744915e-08, 5.114677107137441e-07,[0.002517850005416369], 0.002517850005416369, 0.0150676948651231
False, [3.5002370771305816e-08], 3.5002370771305816e-08, 5.99198667492098e-07,[0.00031761817622388025], 0.00031761817622388025, 0.0025583058045050957
False, [2.9060085884932607e-08], 2.9060085884932607e-08, 5.025704409074601e-07,[0.001427414810633457], 0.001427414810633457, 0.009352264590295305
False, [2.123242025814089e-08], 2.123242025814089e-08, 3.733620341214063e-07,[0.008654992196126081], 0.008654992196126081, 0.041107914835501316
False, [2.3202993296220138e-08], 2.3202993296220138e-08, 4.0612716210229503e-07,[0.0009025273447615862], 0.0009025273447615862, 0.0063269971855709215
False, [1.3247013255832e-08], 1.3247013255832e-08, 2.384801644511094e-07,[0.005054177816374397], 0.005054177816374397, 0.02672416728386896
False, [1.2414540498437052e-08], 1.2414540498437052e-08, 2.241787894072469e-07,[0.017875610019428834], 0.017875610019428834, 0.07193713990419193
False, [1.6211343370539564e-08], 1.6211343370539564e-08, 2.889981018988304e-07,[0.0021464883884174586], 0.0021464883884174586, 0.0131878567893616
False, [2.3524544082217836e-08], 2.3524544082217836e-08, 4.1145730608562447e-07,[8.836068757286828e-09], 8.836068757286828e-09, 1.6200536111832167e-07
False, [9.674048220883913e-09], 9.674048220883913e-09, 1.7667775275456828e-07,[1.865558018348802e-08], 1.865558018348802e-08, 3.302358970307418e-07
False, [1.1563682447754296e-08], 1.1563682447754296e-08, 2.0950334177998654e-07,[3.0564579673291242e-09], 3.0564579673291242e-09, 5.796434186577075e-08
False, [2.7091369139750526e-08], 2.7091369139750526e-08, 4.7029898278023454e-07,[0.0001524941162198618], 0.0001524941162198618, 0.0013401760553250726
False, [1.6860811405447392e-08], 1.6860811405447392e-08, 2.999895909654812e-07,[4.789172590938302e-06], 4.789172590938302e-06, 5.866208240706954e-05
False, [2.2162875970618715e-08], 2.2162875970618715e-08, 3.8885481780605074e-07,[3.6160990486339643e-06], 3.6160990486339643e-06, 4.530888292140762e-05
False, [2.280904353451894e-08], 2.280904353451894e-08, 3.995907992644221e-07,[6.645172848149147e-09], 6.645172848149147e-09, 1.232415148704755e-07
False, [1.7120115095078837e-08], 1.7120115095078837e-08, 3.0437091811951906e-07,[2.9213489322581626e-09], 2.9213489322581626e-09, 5.544294959220767e-08
False, [2.4317438721052492e-08], 2.4317438721052492e-08, 4.245818817624504e-07,[3.384250871260491e-09], 3.384250871260491e-09, 6.405646666355818e-08
False, [2.0483055243655688e-08], 2.0483055243655688e-08, 3.608548401296912e-07,[9.438806172820553e-09], 9.438806172820553e-09, 1.7256653525828594e-07
False, [1.4659465633112723e-08], 1.4659465633112723e-08, 2.6262625585111595e-07,[6.853477777010621e-09], 6.853477777010621e-09, 1.2695531688420557e-07
False, [1.854479946555565e-08], 1.854479946555565e-08, 3.2837417479580135e-07,[6.6049317043985924e-09], 6.6049317043985924e-09, 1.2252331092143063e-07
True, [3.730742824953051e-08], 3.730742824953051e-08, 6.363985831110296e-07,[4.7122294510043243e-07], 4.7122294510043243e-07, 6.863288210739355e-06
False, [2.04583478963765e-08], 2.04583478963765e-08, 3.6044200120331927e-07,[1.6956054330105492e-08], 1.6956054330105492e-08, 3.015993267702007e-07
False, [2.755391647351878e-08], 2.755391647351878e-08, 4.778936501707215e-07,[1.8546948857331353e-08], 1.8546948857331353e-08, 3.284103026551464e-07
False, [1.1505950850473808e-08], 1.1505950850473808e-08, 2.0850536069554651e-07,[6.071095173862298e-09], 6.071095173862298e-09, 1.1297148953029253e-07
False, [8.564930090212869e-09], 8.564930090212869e-09, 1.5724106961257622e-07,[2.405158286475258e-09], 2.405158286475258e-09, 4.574736482454271e-08
False, [1.3351585606610638e-08], 1.3351585606610638e-08, 2.4027285623784913e-07,[3.3311147091235196e-09], 3.3311147091235196e-09, 6.30712261342077e-08
False, [2.048143165350445e-08], 2.048143165350445e-08, 3.608277122278881e-07,[1.2336528235121116e-08], 1.2336528235121116e-08, 2.228357594203672e-07
False, [1.5810142520219942e-08], 1.5810142520219942e-08, 2.821952286653375e-07,[1.0527659624667741e-08], 1.0527659624667741e-08, 1.9154838868235452e-07
False, [1.6500042213149408e-08], 1.6500042213149408e-08, 2.938871639773336e-07,[4.902131137182648e-09], 4.902131137182648e-09, 9.188203615949784e-08
False, [3.349473764185645e-08], 3.349473764185645e-08, 5.747861332950885e-07,[0.00028061795269528625], 0.00028061795269528625, 0.0022950377139574355
False, [2.247472074284594e-08], 2.247472074284594e-08, 3.9403840304478684e-07,[0.006288452173931693], 0.006288452173931693, 0.031876417086912766
False, [2.7995740828398584e-08], 2.7995740828398584e-08, 4.851407831375585e-07,[0.0004850659006034791], 0.0004850659006034791, 0.0037016466516441564
False, [3.293706462298138e-08], 3.293706462298138e-08, 5.657388591668369e-07,[0.0006675924941656945], 0.0006675924941656945, 0.0048813238373487
False, [2.9142372062804105e-08], 2.9142372062804105e-08, 5.039163072182973e-07,[0.00589092504919896], 0.00589092504919896, 0.03024602479614324
False, [2.4661916944776393e-08], 2.4661916944776393e-08, 4.302757987632675e-07,[0.0009015599334372046], 0.0009015599334372046, 0.006321182223323156
False, [2.2022424764397872e-08], 2.2022424764397872e-08, 3.8651875624521846e-07,[0.002099741815937853], 0.002099741815937853, 0.012946883297606286
False, [1.661811665226434e-08], 1.661811665226434e-08, 2.958852636077239e-07,[0.01244425504223833], 0.01244425504223833, 0.05458667707767344
False, [1.7933684751167282e-08], 1.7933684751167282e-08, 3.180920350482249e-07,[0.0015498435659093619], 0.0015498435659093619, 0.010026869268311363
False, [1.1793227719433702e-08], 1.1793227719433702e-08, 2.1346852959417998e-07,[0.009998209874494167], 0.009998209874494167, 0.04604524753200618
False, [1.0574036749030808e-08], 1.0574036749030808e-08, 1.923542625607748e-07,[0.03285951922403107], 0.03285951922403107, 0.11223214094799658
False, [1.3688846492496043e-08], 1.3688846492496043e-08, 2.4604895561944825e-07,[0.004821246589882467], 0.004821246589882467, 0.025720013360665078
False, [2.3890969194692517e-08], 2.3890969194692517e-08, 4.1752592580191065e-07,[6.295557674345914e-08], 6.295557674345914e-08, 1.0421980404888674e-06
False, [1.5708968340075078e-08], 1.5708968340075078e-08, 2.804780836791976e-07,[1.7594873105761122e-08], 1.7594873105761122e-08, 3.123824757960267e-07
True, [4.6729759438929043e-07], 4.6729759438929043e-07, 6.810012077918384e-06,None, None, None
False, [2.3222986192447594e-08], 2.3222986192447594e-08, 4.0645870153694006e-07,[7.247143506699806e-08], 7.247143506699806e-08, 1.1897917010764554e-06
False, [7.970668561338347e-09], 7.970668561338347e-09, 1.4676827202909877e-07,[6.157202689030577e-06], 6.157202689030577e-06, 7.387222842119331e-05
False, [1.7859104409265103e-08], 1.7859104409265103e-08, 3.1683578475020414e-07,[1.1611191395025152e-05], 1.1611191395025152e-05, 0.00013194311485815297
False, [2.8084324191265803e-08], 2.8084324191265803e-08, 4.865929478653621e-07,[4.018046516901235e-08], 4.018046516901235e-08, 6.825657085867151e-07
False, [1.6750821166308574e-08], 1.6750821166308574e-08, 2.981299317748874e-07,[1.5287843871444808e-08], 1.5287843871444808e-08, 2.733235949907365e-07
False, [1.912422752664282e-08], 1.912422752664282e-08, 3.38104466237819e-07,[6.852310540378105e-08], 6.852310540378105e-08, 1.128714036219914e-06
False, [2.9447059893325446e-08], 2.9447059893325446e-08, 5.088977328977756e-07,[1.9544451744116284e-05], 1.9544451744116284e-05, 0.00021191587058495904
False, [1.9210151683321433e-08], 1.9210151683321433e-08, 3.395458683676599e-07,[0.3267357350395752], 0.3267357350395752, 0.3654877643007155
True, [3.001117753481374e-08], 3.001117753481374e-08, 5.181123224708714e-07,[8.040111776270141e-07], 8.040111776270141e-07, 1.1281810240604322e-05
False, [1.5867515293418927e-08], 1.5867515293418927e-08, 2.831686791369193e-07,[1.827822229748816e-05], 1.827822229748816e-05, 0.00019941066312226436
False, [1.4563907405115595e-08], 1.4563907405115595e-08, 2.6099715148502775e-07,[0.002762041387496685], 0.002762041387496685, 0.01627335408855124
False, [1.9747005800038676e-08], 1.9747005800038676e-08, 3.4854306895865265e-07,[0.00011793013795901321], 0.00011793013795901321, 0.0010667265069668865
False, [3.0971714074010016e-08], 3.0971714074010016e-08, 5.337778482179866e-07,[0.0016402581076828601], 0.0016402581076828601, 0.010518813311444802
False, [2.5512731474716606e-08], 2.5512731474716606e-08, 4.443184394181429e-07,[0.014680203150374988], 0.014680203150374988, 0.06196888665360791
False, [2.7530534288441765e-08], 2.7530534288441765e-08, 4.775099210077303e-07,[0.001981143241165376], 0.001981143241165376, 0.01233079579206775
False, [3.36873977519441e-08], 3.36873977519441e-08, 5.779095359188798e-07,[1.4223620147529575e-07], 1.4223620147529575e-07, 2.240887623477143e-06
True, [1.9348237677857238e-07], 1.9348237677857238e-07, 2.9893201357135573e-06,[3.9075889723133275e-07], 3.9075889723133275e-07, 5.764240432348554e-06
True, [1.586318453544444e-08], 1.586318453544444e-08, 2.8309520595957796e-07,[1.3864999583918487e-06], 1.3864999583918487e-06, 1.870077194059321e-05
False, [2.1769197991514025e-08], 2.1769197991514025e-08, 3.8230467196812386e-07,[2.311771096322243e-06], 2.311771096322243e-06, 2.999970383638438e-05
False, [1.523065228664347e-08], 1.523065228664347e-08, 2.7235107301861286e-07,[2.1354620868044337e-05], 2.1354620868044337e-05, 0.00022965169391326576
False, [1.8255544623255083e-08], 1.8255544623255083e-08, 3.23509963849945e-07,[8.418894719059406e-07], 8.418894719059406e-07, 1.1774628811697498e-05
False, [2.9788806080230233e-08], 2.9788806080230233e-08, 5.144812735960373e-07,[0.0009722348022034233], 0.0009722348022034233, 0.00674333552067255
False, [2.9092788614345975e-08], 2.9092788614345975e-08, 5.031053521588254e-07,[0.007202687307609412], 0.007202687307609412, 0.03553302461929659
False, [4.10190796801795e-08], 4.10190796801795e-08, 6.960019771260377e-07,[0.0008216827827265319], 0.0008216827827265319, 0.0058373620809494976
False, [2.843989931616548e-08], 2.843989931616548e-08, 4.924191489359663e-07,[0.07513778666721113], 0.07513778666721113, 0.194489028271962
True, [1.7612371996986063e-08], 1.7612371996986063e-08, 3.1267752183299377e-07,[1.3564568472818594e-06], 1.3564568472818594e-06, 1.8325241638475127e-05
True, [1.646180968489497e-08], 1.646180968489497e-08, 2.932399970022978e-07,[1.3286590512168717e-06], 1.3286590512168717e-06, 1.7977184705732596e-05
False, [2.1457426049917175e-08], 2.1457426049917175e-08, 3.771122375014334e-07,[8.851737297871082e-08], 8.851737297871082e-08, 1.4359040610811005e-06
False, [1.3595951023401197e-08], 1.3595951023401197e-08, 2.4445882528733775e-07,[2.0155100165791538e-07], 2.0155100165791538e-07, 3.105815092205729e-06
False, [1.3927266442945082e-08], 1.3927266442945082e-08, 2.5012719285536887e-07,[3.386527579243899e-06], 3.386527579243899e-06, 4.265444439869834e-05
False, [1.634357537366452e-08], 1.634357537366452e-08, 2.9123806321107375e-07,[0.00028912311058880994], 0.00028912311058880994, 0.0023559645252279474
False, [1.1961731152862383e-08], 1.1961731152862383e-08, 2.1637640169189855e-07,[0.012474625471396541], 0.012474625471396541, 0.05468948939132568
False, [1.3365907483628343e-08], 1.3365907483628343e-08, 2.4051831287681336e-07,[0.005612883816821669], 0.005612883816821669, 0.029089839914823515
False, [2.585066559984403e-08], 2.585066559984403e-08, 4.498880629582822e-07,[5.056514672812914e-08], 5.056514672812914e-08, 8.47814631457739e-07
False, [2.3485274161569188e-08], 2.3485274161569188e-08, 4.108065912841345e-07,[9.78943059865539e-08], 9.78943059865539e-08, 1.5783392168391928e-06
False, [2.467835890368189e-08], 2.467835890368189e-08, 4.3054744830021363e-07,[3.2033277185544457e-07], 3.2033277185544457e-07, 4.788730598542529e-06
False, [1.9962197220277238e-08], 1.9962197220277238e-08, 3.52145345703368e-07,[0.00024874073092283913], 0.00024874073092283913, 0.0020643232321007773
False, [1.5066285988293762e-08], 1.5066285988293762e-08, 2.695548780457704e-07,[0.0037575705045593726], 0.0037575705045593726, 0.020982208030978534
False, [1.4673218187763359e-08], 1.4673218187763359e-08, 2.6286066166774246e-07,[0.00041308499744551483], 0.00041308499744551483, 0.0032186985246165736
False, [2.12713881981268e-08], 2.12713881981268e-08, 3.740116891046235e-07,[0.0006252011934986173], 0.0006252011934986173, 0.004612381711147215
False, [1.2434255394819117e-08], 1.2434255394819117e-08, 2.2451811535299624e-07,[0.0038767108762396345], 0.0038767108762396345, 0.021526476307920345
False, [1.5479393758507842e-08], 1.5479393758507842e-08, 2.765792668177563e-07,[0.0003887859474627137], 0.0003887859474627137, 0.003052933724967158
False, [1.824319183779391e-08], 1.824319183779391e-08, 3.233021329899373e-07,[7.439205784637831e-07], 7.439205784637831e-07, 1.049629880176187e-05
False, [9.08466367971195e-09], 9.08466367971195e-09, 1.6636612568884274e-07,[0.12630578885541688], 0.12630578885541688, 0.26133291852598517
True, [1.4358590752547216e-08], 1.4358590752547216e-08, 2.5749471285669045e-07,[1.5887669189057997e-06], 1.5887669189057997e-06, 2.1212758225719345e-05
False, [1.8486460354236092e-08], 1.8486460354236092e-08, 3.2739349130892867e-07,[0.0007927136447971522], 0.0007927136447971522, 0.005660013160583588
False, [1.6817148554334907e-08], 1.6817148554334907e-08, 2.9925144827417895e-07,[0.006738722890032627], 0.006738722890032627, 0.03369283801455633
False, [2.0508883472100594e-08], 2.0508883472100594e-08, 3.6128637601806786e-07,[0.0007239635869620206], 0.0007239635869620206, 0.005234813072472614
False, [2.3750818192777493e-08], 2.3750818192777493e-08, 4.152054593692924e-07,[0.0004663511189857334], 0.0004663511189857334, 0.003577178944046042
False, [1.7681267997002225e-08], 1.7681267997002225e-08, 3.138389966181592e-07,[0.003272648767916655], 0.003272648767916655, 0.018726604905856516
False, [2.3067473256585397e-08], 2.3067473256585397e-08, 4.038793951507758e-07,[0.0004688133903538646], 0.0004688133903538646, 0.0035935972135394067
False, [1.622442268594804e-08], 1.622442268594804e-08, 2.8921970889082126e-07,[2.8496596193033615e-07], 2.8496596193033615e-07, 4.293185313434839e-06
False, [1.475733223682265e-08], 1.475733223682265e-08, 2.642940640484549e-07,[5.446892838906726e-07], 5.446892838906726e-07, 7.854638648645678e-06
False, [1.91070057470848e-08], 1.91070057470848e-08, 3.3781551936557464e-07,[6.972270752467096e-09], 6.972270752467096e-09, 1.2907034963641778e-07
False, [3.194439378856037e-08], 3.194439378856037e-08, 5.496109629904088e-07,[0.002995902306748724], 0.002995902306748724, 0.017407719197325238
False, [2.1617363890666275e-08], 2.1617363890666275e-08, 3.7977650132800016e-07,[0.020443709667189218], 0.020443709667189218, 0.07952766652162017
False, [1.9602824244455036e-08], 1.9602824244455036e-08, 3.461281711850446e-07,[0.003235791211364962], 0.003235791211364962, 0.01855234945357032
False, [1.894631295467901e-08], 1.894631295467901e-08, 3.351186630892219e-07,[1.0110473339150392e-08], 1.0110473339150392e-08, 1.8428975082980084e-07
False, [1.2072592695030943e-08], 1.2072592695030943e-08, 2.1828823726582156e-07,[2.212447646482145e-08], 2.212447646482145e-08, 3.882162251939952e-07
False, [1.624774802760624e-08], 1.624774802760624e-08, 2.896148912327363e-07,[1.2559717702029138e-08], 1.2559717702029138e-08, 2.2667679277293543e-07
False, [2.4979581062009487e-08], 2.4979581062009487e-08, 4.3552221913446317e-07,[0.0001851633114266976], 0.0001851633114266976, 0.001591343069650521
False, [1.2070413105188974e-08], 1.2070413105188974e-08, 2.1825065960628963e-07,[0.0031124077340347537], 0.0031124077340347537, 0.017965933163861275
False, [1.2866379953177413e-08], 1.2866379953177413e-08, 2.3194786529921642e-07,[0.0005644305328598081], 0.0005644305328598081, 0.004221766493980953
False, [3.5303044035370107e-08], 3.5303044035370107e-08, 6.040594753545897e-07,[1.0975977451973997e-08], 1.0975977451973997e-08, 1.9933009472700319e-07
False, [2.197993963786993e-08], 2.197993963786993e-08, 3.8581194330276715e-07,[2.3031994006965736e-09], 2.3031994006965736e-09, 4.3819359374749725e-08
False, [2.4549830604567083e-08], 2.4549830604567083e-08, 4.284236453413852e-07,[6.952026057657663e-09], 6.952026057657663e-09, 1.2871005193875192e-07
False, [2.5583906540557642e-08], 2.5583906540557642e-08, 4.4549187488444456e-07,[0.000572595437871462], 0.000572595437871462, 0.004274613802264322
False, [2.1093335070329546e-08], 2.1093335070329546e-08, 3.7104268509135543e-07,[0.005541793170733548], 0.005541793170733548, 0.02879203761707109
False, [2.1142005471372283e-08], 2.1142005471372283e-08, 3.7185440474886974e-07,[0.0011572681668905378], 0.0011572681668905378, 0.00782509147942249
False, [2.5439026876736148e-08], 2.5439026876736148e-08, 4.4310309044360977e-07,[8.122307262933726e-09], 8.122307262933726e-09, 1.4944476684846377e-07
False, [2.1277708475761403e-08], 2.1277708475761403e-08, 3.741170510075608e-07,[3.4337963500912355e-09], 3.4337963500912355e-09, 6.497435527852364e-08
False, [2.34266934657195e-08], 2.34266934657195e-08, 4.0983576833951005e-07,[2.8761681842264328e-09], 2.8761681842264328e-09, 5.459836365739562e-08
False, [1.4195885347842333e-08], 1.4195885347842333e-08, 2.5471706981260535e-07,[0.0007024706992080274], 0.0007024706992080274, 0.005100573597612071
False, [1.4087758507028029e-08], 1.4087758507028029e-08, 2.5287013329160567e-07,[0.005910517282201148], 0.005910517282201148, 0.030326993248752716
False, [1.8374551649710723e-08], 1.8374551649710723e-08, 3.255117815872453e-07,[0.0008233475800363186], 0.0008233475800363186, 0.005847522578512373
False, [1.6704888131155326e-08], 1.6704888131155326e-08, 2.9735310452468914e-07,[3.9111329278082545e-08], 3.9111329278082545e-08, 6.654105346004574e-07
False, [1.1880063147170937e-08], 1.1880063147170937e-08, 2.149673539007177e-07,[7.158882730234623e-08], 7.158882730234623e-08, 1.1761575506437252e-06
False, [1.7130870935741376e-08], 1.7130870935741376e-08, 3.045525685317467e-07,[3.0797320515946716e-06], 3.0797320515946716e-06, 3.908258780883713e-05
False, [2.4705720128079154e-08], 2.4705720128079154e-08, 4.3099947857037313e-07,[0.0017129246679825543], 0.0017129246679825543, 0.010910563884601676
False, [1.735641496364004e-08], 1.735641496364004e-08, 3.083601190743204e-07,[0.021061729739768605], 0.021061729739768605, 0.08130454525972149
False, [2.1799673169450776e-08], 2.1799673169450776e-08, 3.828119819120226e-07,[0.002083976620225405], 0.002083976620225405, 0.012865381895258219
False, [1.9843474410915955e-08], 1.9843474410915955e-08, 3.5015823104935925e-07,[0.0026071112205965277], 0.0026071112205965277, 0.015511040155640215
False, [2.0890530186332052e-08], 2.0890530186332052e-08, 3.6765910964152946e-07,[0.02458323920832406], 0.02458323920832406, 0.09109787319538899
False, [2.748942228575072e-08], 2.748942228575072e-08, 4.768351763403409e-07,[0.002841255727572538], 0.002841255727572538, 0.016659728417879847
False, [1.998050257750731e-08], 1.998050257750731e-08, 3.5245166708087367e-07,[0.002310932481078601], 0.002310932481078601, 0.01402760027012271
